# SUPPORTED QRELS for SQUAD evaluation set on FineWeb
# Generated: 2026-02-07T23:38:23.651763
# Model: Qwen/Qwen3-8B
# Top-K: 100
# Total questions: 10570
# Questions with verified: 7560
# Total verified docs: 145918
#
# Format: qid, question, official_answer, doc_id, answer_offset
#====================================================================

2406, When was the Old Testament translation finished?, 1534, shard_00932_2183, 21278
2406, When was the Old Testament translation finished?, 1534, shard_01429_1086, 29173
2406, When was the Old Testament translation finished?, 1534, shard_01516_988, 29173
2406, When was the Old Testament translation finished?, 1534, shard_01153_28033, 2022
2406, When was the Old Testament translation finished?, 1534, shard_01127_35816, 5390
2406, When was the Old Testament translation finished?, 1534, shard_00255_42708, 1794
2406, When was the Old Testament translation finished?, 1534, shard_00904_3564, 1794
2406, When was the Old Testament translation finished?, 1534, shard_00750_18623, 32910
2406, When was the Old Testament translation finished?, 1534, shard_00645_16069, 32910
2406, When was the Old Testament translation finished?, 1534, shard_01437_23859, 32910
2406, When was the Old Testament translation finished?, 1534, shard_01629_13074, 32910
2407, What did he work on refining until the end of his life?, the translation, shard_00791_29254, 7093
2408, What word was Luther criticized for adding in Romans3:28?, alone, shard_00814_53106, 10059
2408, What word was Luther criticized for adding in Romans3:28?, alone, shard_01327_46842, 10059
2408, What word was Luther criticized for adding in Romans3:28?, alone, shard_01729_50669, 10059
2408, What word was Luther criticized for adding in Romans3:28?, alone, shard_00135_16946, 5778
2408, What word was Luther criticized for adding in Romans3:28?, alone, shard_01155_25717, 24690
2408, What word was Luther criticized for adding in Romans3:28?, alone, shard_00219_47059, 30452
2408, What word was Luther criticized for adding in Romans3:28?, alone, shard_00727_51266, 3421
2408, What word was Luther criticized for adding in Romans3:28?, alone, shard_00565_29553, 3218
2408, What word was Luther criticized for adding in Romans3:28?, alone, shard_01290_93, 3113
2408, What word was Luther criticized for adding in Romans3:28?, alone, shard_01352_18230, 3113
2408, What word was Luther criticized for adding in Romans3:28?, alone, shard_01489_13926, 3140
2408, What word was Luther criticized for adding in Romans3:28?, alone, shard_01571_9701, 3098
2408, What word was Luther criticized for adding in Romans3:28?, alone, shard_01582_41246, 3097
2408, What word was Luther criticized for adding in Romans3:28?, alone, shard_01043_41595, 22486
2408, What word was Luther criticized for adding in Romans3:28?, alone, shard_00846_47097, 3111
2408, What word was Luther criticized for adding in Romans3:28?, alone, shard_00128_46227, 45621
2408, What word was Luther criticized for adding in Romans3:28?, alone, shard_01206_50289, 4085
2408, What word was Luther criticized for adding in Romans3:28?, alone, shard_01495_30779, 4000
2408, What word was Luther criticized for adding in Romans3:28?, alone, shard_00617_30910, 3796
2408, What word was Luther criticized for adding in Romans3:28?, alone, shard_01050_44214, 3702
2408, What word was Luther criticized for adding in Romans3:28?, alone, shard_00509_26430, 2891
2408, What word was Luther criticized for adding in Romans3:28?, alone, shard_00083_25686, 6323
2408, What word was Luther criticized for adding in Romans3:28?, alone, shard_00397_51345, 6323
2408, What word was Luther criticized for adding in Romans3:28?, alone, shard_01670_27121, 6323
2408, What word was Luther criticized for adding in Romans3:28?, alone, shard_01782_17003, 11
2408, What word was Luther criticized for adding in Romans3:28?, alone, shard_00152_9067, 26045
2408, What word was Luther criticized for adding in Romans3:28?, alone, shard_00873_26540, 26046
2408, What word was Luther criticized for adding in Romans3:28?, alone, shard_01509_41038, 26046
2408, What word was Luther criticized for adding in Romans3:28?, alone, shard_00738_6582, 168
2408, What word was Luther criticized for adding in Romans3:28?, alone, shard_00664_21606, 5172
2408, What word was Luther criticized for adding in Romans3:28?, alone, shard_01526_44034, 81
2408, What word was Luther criticized for adding in Romans3:28?, alone, shard_01261_51553, 19567
2408, What word was Luther criticized for adding in Romans3:28?, alone, shard_01531_6561, 19567
2408, What word was Luther criticized for adding in Romans3:28?, alone, shard_01800_42248, 19567
2408, What word was Luther criticized for adding in Romans3:28?, alone, shard_00396_27528, 37
2408, What word was Luther criticized for adding in Romans3:28?, alone, shard_00827_16424, 37
2408, What word was Luther criticized for adding in Romans3:28?, alone, shard_01189_9062, 37
2408, What word was Luther criticized for adding in Romans3:28?, alone, shard_01333_15112, 37
2408, What word was Luther criticized for adding in Romans3:28?, alone, shard_01043_43705, 8903
2409, According to Luther what justifies us?, Faith alone, shard_00004_48971, 66
2409, According to Luther what justifies us?, Faith alone, shard_00540_4717, 66
2409, According to Luther what justifies us?, Faith alone, shard_01405_27610, 420
2409, According to Luther what justifies us?, Faith alone, shard_00814_53106, 10053
2409, According to Luther what justifies us?, Faith alone, shard_01327_46842, 10053
2409, According to Luther what justifies us?, Faith alone, shard_01729_50669, 10053
2409, According to Luther what justifies us?, Faith alone, shard_00232_43007, 2224
2409, According to Luther what justifies us?, Faith alone, shard_00815_40995, 2224
2409, According to Luther what justifies us?, Faith alone, shard_01192_30435, 2224
2409, According to Luther what justifies us?, Faith alone, shard_01807_32092, 2224
2409, According to Luther what justifies us?, Faith alone, shard_00402_9862, 587
2409, According to Luther what justifies us?, Faith alone, shard_00025_45242, 3079
2409, According to Luther what justifies us?, Faith alone, shard_01037_6829, 3079
2409, According to Luther what justifies us?, Faith alone, shard_00240_48669, 3079
2409, According to Luther what justifies us?, Faith alone, shard_01193_29968, 3079
2409, According to Luther what justifies us?, Faith alone, shard_00573_42822, 62
2409, According to Luther what justifies us?, Faith alone, shard_00682_21565, 6828
2409, According to Luther what justifies us?, Faith alone, shard_01546_49411, 227
2409, According to Luther what justifies us?, Faith alone, shard_00130_20946, 332
2409, According to Luther what justifies us?, Faith alone, shard_00339_53726, 332
2409, According to Luther what justifies us?, Faith alone, shard_00477_37596, 332
2409, According to Luther what justifies us?, Faith alone, shard_00568_45616, 332
2409, According to Luther what justifies us?, Faith alone, shard_01314_43848, 332
2409, According to Luther what justifies us?, Faith alone, shard_01474_28326, 332
2409, According to Luther what justifies us?, Faith alone, shard_01254_19578, 429
2409, According to Luther what justifies us?, Faith alone, shard_00308_12339, 2145
2409, According to Luther what justifies us?, Faith alone, shard_00378_25209, 2145
2409, According to Luther what justifies us?, Faith alone, shard_01550_8948, 2145
2409, According to Luther what justifies us?, Faith alone, shard_01643_24521, 2145
2409, According to Luther what justifies us?, Faith alone, shard_00921_47678, 8056
2409, According to Luther what justifies us?, Faith alone, shard_01360_14568, 8056
2409, According to Luther what justifies us?, Faith alone, shard_01605_19470, 8009
2409, According to Luther what justifies us?, Faith alone, shard_01563_21361, 14219
2409, According to Luther what justifies us?, Faith alone, shard_00284_46880, 62
2409, According to Luther what justifies us?, Faith alone, shard_00475_33219, 125
2409, According to Luther what justifies us?, Faith alone, shard_00326_37136, 4727
2409, According to Luther what justifies us?, Faith alone, shard_00286_18383, 734
2409, According to Luther what justifies us?, Faith alone, shard_00121_20960, 3992
2409, According to Luther what justifies us?, Faith alone, shard_00753_13154, 3992
2409, According to Luther what justifies us?, Faith alone, shard_01700_2581, 3992
2409, According to Luther what justifies us?, Faith alone, shard_00396_27528, 182
2409, According to Luther what justifies us?, Faith alone, shard_00827_16424, 182
2409, According to Luther what justifies us?, Faith alone, shard_01189_9062, 182
2409, According to Luther what justifies us?, Faith alone, shard_01333_15112, 182
2409, According to Luther what justifies us?, Faith alone, shard_01223_16922, 2001
2409, According to Luther what justifies us?, Faith alone, shard_01274_41452, 33
2409, According to Luther what justifies us?, Faith alone, shard_01202_52641, 2081
2409, According to Luther what justifies us?, Faith alone, shard_01315_9448, 2081
2409, According to Luther what justifies us?, Faith alone, shard_01501_50475, 71
2409, According to Luther what justifies us?, Faith alone, shard_01005_37435, 2998
2409, According to Luther what justifies us?, Faith alone, shard_01493_39222, 2998
2409, According to Luther what justifies us?, Faith alone, shard_01719_43015, 41602
2409, According to Luther what justifies us?, Faith alone, shard_00165_41315, 3777
2409, According to Luther what justifies us?, Faith alone, shard_01335_30886, 3777
2409, According to Luther what justifies us?, Faith alone, shard_00415_1867, 14182
2409, According to Luther what justifies us?, Faith alone, shard_01246_22235, 14182
2409, According to Luther what justifies us?, Faith alone, shard_01452_51317, 14182
2409, According to Luther what justifies us?, Faith alone, shard_01616_37215, 14182
2409, According to Luther what justifies us?, Faith alone, shard_01693_2289, 14182
2409, According to Luther what justifies us?, Faith alone, shard_00465_8081, 13928
2409, According to Luther what justifies us?, Faith alone, shard_00943_40505, 13928
2409, According to Luther what justifies us?, Faith alone, shard_01289_5373, 13928
2409, According to Luther what justifies us?, Faith alone, shard_00958_6726, 14182
2409, According to Luther what justifies us?, Faith alone, shard_01023_3656, 14182
2409, According to Luther what justifies us?, Faith alone, shard_00053_37563, 2194
2409, According to Luther what justifies us?, Faith alone, shard_00594_8207, 2281
2409, According to Luther what justifies us?, Faith alone, shard_01008_28795, 2194
2409, According to Luther what justifies us?, Faith alone, shard_01356_29646, 2194
2409, According to Luther what justifies us?, Faith alone, shard_01204_38450, 1952
2409, According to Luther what justifies us?, Faith alone, shard_01619_4868, 2952
2409, According to Luther what justifies us?, Faith alone, shard_01642_30698, 2952
2409, According to Luther what justifies us?, Faith alone, shard_01300_21989, 315
2409, According to Luther what justifies us?, Faith alone, shard_00470_38631, 1815
2409, According to Luther what justifies us?, Faith alone, shard_01246_26336, 345
2409, According to Luther what justifies us?, Faith alone, shard_01527_40902, 345
2409, According to Luther what justifies us?, Faith alone, shard_00408_25987, 2499
2409, According to Luther what justifies us?, Faith alone, shard_00026_5716, 47227
2409, According to Luther what justifies us?, Faith alone, shard_00105_10554, 47227
2409, According to Luther what justifies us?, Faith alone, shard_00391_8266, 83161
2409, According to Luther what justifies us?, Faith alone, shard_00723_19405, 83161
2409, According to Luther what justifies us?, Faith alone, shard_01678_45888, 1500
2409, According to Luther what justifies us?, Faith alone, shard_01621_453, 1627
2409, According to Luther what justifies us?, Faith alone, shard_00401_31848, 1518
2409, According to Luther what justifies us?, Faith alone, shard_01337_48946, 970
2409, According to Luther what justifies us?, Faith alone, shard_00594_35131, 1506
2409, According to Luther what justifies us?, Faith alone, shard_00285_27741, 283
2409, According to Luther what justifies us?, Faith alone, shard_00314_4384, 283
2409, According to Luther what justifies us?, Faith alone, shard_00597_41863, 283
2409, According to Luther what justifies us?, Faith alone, shard_00629_25876, 283
2409, According to Luther what justifies us?, Faith alone, shard_01804_40968, 283
2409, According to Luther what justifies us?, Faith alone, shard_01307_23529, 79
2409, According to Luther what justifies us?, Faith alone, shard_00522_20953, 666
2409, According to Luther what justifies us?, Faith alone, shard_00463_9371, 1558
2409, According to Luther what justifies us?, Faith alone, shard_00754_17323, 1558
2416, What work of Luther's became popular?, Bible translation, shard_01241_47522, 11330
2416, What work of Luther's became popular?, Bible translation, shard_00850_10087, 568
2416, What work of Luther's became popular?, Bible translation, shard_01227_4500, 568
2416, What work of Luther's became popular?, Bible translation, shard_01188_35297, 6962
2416, What work of Luther's became popular?, Bible translation, shard_01329_31593, 6953
2416, What work of Luther's became popular?, Bible translation, shard_01321_39392, 9094
2416, What work of Luther's became popular?, Bible translation, shard_00919_4134, 3925
2416, What work of Luther's became popular?, Bible translation, shard_00724_29503, 2237
2416, What work of Luther's became popular?, Bible translation, shard_01615_52985, 2237
2416, What work of Luther's became popular?, Bible translation, shard_00082_8016, 20410
2416, What work of Luther's became popular?, Bible translation, shard_01606_23292, 1383
2416, What work of Luther's became popular?, Bible translation, shard_01233_3047, 3623
2416, What work of Luther's became popular?, Bible translation, shard_00983_49335, 1951
2416, What work of Luther's became popular?, Bible translation, shard_00225_40552, 24276
2416, What work of Luther's became popular?, Bible translation, shard_00728_21917, 1951
2416, What work of Luther's became popular?, Bible translation, shard_00836_28752, 1410
2416, What work of Luther's became popular?, Bible translation, shard_00955_28256, 1486
2416, What work of Luther's became popular?, Bible translation, shard_00197_42369, 7359
2416, What work of Luther's became popular?, Bible translation, shard_01813_33204, 758
2416, What work of Luther's became popular?, Bible translation, shard_00190_34405, 20604
2416, What work of Luther's became popular?, Bible translation, shard_00562_11983, 1354
2416, What work of Luther's became popular?, Bible translation, shard_01028_28352, 1262
2416, What work of Luther's became popular?, Bible translation, shard_01332_18467, 1262
2417, What did the popularity of Luther's translation contribute to?, evolution of the German language, shard_01321_39392, 9173
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_00221_25906, 9304
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_00929_18605, 9304
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_01229_31065, 9163
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_00514_25849, 2676
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_01409_8239, 6027
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_01179_28129, 4310
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_01499_40637, 2180
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_01464_1516, 102
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_00082_8016, 12332
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_00222_9899, 4651
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_01281_28038, 88
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_00488_40821, 0
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_01276_46846, 0
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_01308_40406, 0
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_01768_44743, 0
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_00625_37790, 26724
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_01200_52466, 26724
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_01486_31992, 26724
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_00656_42860, 5259
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_00847_2274, 26854
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_01063_11336, 0
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_00148_42651, 1296
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_00443_15285, 1296
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_00989_51149, 2115
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_00135_7309, 0
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_00295_1094, 5889
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_00158_15109, 11461
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_00505_1540, 11461
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_01499_12431, 4755
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_00656_3313, 4550
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_00133_23618, 1453
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_00433_21438, 1453
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_00218_38659, 13
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_00549_3115, 13
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_01415_36819, 13
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_00870_18854, 2596
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_00364_38843, 84
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_01702_49746, 1906
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_00230_48309, 5017
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_01034_53373, 5077
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_01172_50310, 4972
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_01409_44579, 4851
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_01492_7891, 5017
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_01571_3185, 4809
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_01670_28964, 2405
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_00288_709, 111
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_01023_25695, 111
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_00562_12340, 0
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_01466_12354, 0
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_01581_47711, 0
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_00287_6520, 10046
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_00522_36266, 10046
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_01558_22896, 10046
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_01139_15144, 5025
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_01525_4659, 5025
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_01757_11817, 27936
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_00322_4700, 3864
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_01622_12383, 3864
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_00786_33030, 0
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_01233_3047, 6236
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_00063_39803, 8357
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_01308_31834, 8357
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_00367_11214, 9397
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_01026_15279, 9397
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_01142_25197, 1780
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_01369_29328, 0
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_01224_40669, 14890
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_00589_6657, 2032
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_00473_8912, 941
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_00945_49464, 941
2418, What artist provided the woodcuts for Luther's Bible?, Lucas Cranach, shard_00801_3386, 2633
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_00546_4003, 22903
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_00023_44104, 2323
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_00189_6613, 2323
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_01266_17355, 75
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_00136_17108, 1173
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_00663_417, 16654
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_01205_28272, 16654
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_00440_16918, 75
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_00502_49545, 75
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_01812_46568, 75
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_01754_16322, 34544
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_01206_14385, 23559
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_00624_7878, 10053
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_00217_22530, 9990
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_00258_33248, 9990
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_00740_48450, 9990
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_01426_18409, 9990
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_01043_43705, 19444
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_00408_19875, 3381
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_00569_664, 3381
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_00578_51440, 3381
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_01076_32897, 3381
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_01142_41199, 3381
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_01463_19837, 3381
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_00053_32143, 14292
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_01329_19884, 14292
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_00509_49294, 2944
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_00641_23624, 2944
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_01511_21865, 2944
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_00271_25402, 1887
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_01307_21607, 1887
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_01403_10023, 1887
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_01411_18934, 1887
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_00014_38607, 2872
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_00136_2317, 62479
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_01423_29411, 62479
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_00363_43481, 6687
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_01246_11186, 6687
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_01425_40095, 4935
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_01718_22405, 4934
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_00881_35922, 2323
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_00664_21606, 60
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_00410_15197, 75
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_00583_10795, 2620
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_00655_27170, 2626
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_00763_22483, 2599
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_00851_43612, 2599
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_00880_14383, 2626
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_01003_11473, 2599
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_01105_15857, 2620
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_01692_7032, 2635
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_00821_40994, 4181
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_00499_15833, 9765
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_00642_52489, 9765
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_00741_20825, 9765
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_01111_9424, 9765
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_00483_14162, 3685
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_00068_51329, 8290
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_00234_46920, 8290
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_00316_38596, 8290
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_00867_44363, 8290
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_00430_16942, 11751
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_00589_11408, 11755
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_01192_5300, 11755
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_00351_41286, 98
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_00550_29042, 98
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_01145_23934, 2947
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_01222_42580, 2947
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_01310_37582, 512
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_00430_42974, 7776
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_00288_45857, 1257
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_00514_321, 1257
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_00130_42604, 1133
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_00374_2982, 14085
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_00190_5301, 964
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_01269_15812, 858
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_01298_10894, 2234
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_00655_25528, 4276
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_01694_37313, 4276
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_00064_18788, 2024
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_00006_20870, 9769
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_01337_44102, 3892
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_01766_43793, 22628
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_00945_46233, 2066
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_00997_1771, 2066
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_01247_28195, 6482
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_01337_12990, 6482
2419, Whose English translation of the Bible did the Luther Bible influence?, William Tyndale, shard_00747_31403, 18920
2420, In what type of work was Luther prolific?, authoring hymns, shard_00119_15817, 336
2420, In what type of work was Luther prolific?, authoring hymns, shard_01291_23672, 336
2420, In what type of work was Luther prolific?, authoring hymns, shard_01489_35515, 336
2420, In what type of work was Luther prolific?, authoring hymns, shard_01240_49635, 2640
2421, What art forms did Luther use to connect his hymns?, high art and folk music, shard_01642_9417, 39246
2421, What art forms did Luther use to connect his hymns?, high art and folk music, shard_00598_37425, 39170
2421, What art forms did Luther use to connect his hymns?, high art and folk music, shard_00471_19460, 39059
2421, What art forms did Luther use to connect his hymns?, high art and folk music, shard_00196_25820, 39317
2421, What art forms did Luther use to connect his hymns?, high art and folk music, shard_01688_29436, 41476
2421, What art forms did Luther use to connect his hymns?, high art and folk music, shard_01319_1863, 39765
2421, What art forms did Luther use to connect his hymns?, high art and folk music, shard_01632_36625, 36656
2421, What art forms did Luther use to connect his hymns?, high art and folk music, shard_00854_6549, 22472
2421, What art forms did Luther use to connect his hymns?, high art and folk music, shard_00202_21990, 22611
2421, What art forms did Luther use to connect his hymns?, high art and folk music, shard_00603_14118, 22585
2421, What art forms did Luther use to connect his hymns?, high art and folk music, shard_00874_1906, 39394
